order_id,product,category,sub_category,price,quantity,discount_percent,final_price,cost_price,profit,date,customer_id,region 
12255,Shoes,Fashion,Footwear,5323.0,1,5,5056.85,3150.8,1906.05,24-04-2024,C787,North
12256,Camera,Electronics,Cameras,114848.0,4,5,109105.6,89163.05,79770.21,18-01-2024,C43,North
12257,Laptop,Electronics,Computers,56433.0,3,15,47968.05,38774.78,27579.8,10-03-2024,C303,South
12258,Backpack,Accessories,Bags,1665.0,3,15,1415.25,1190.69,673.68,21-03-2024,C763,South
12259,Camera,Electronics,Cameras,87002.0,1,15,73951.7,66431.65,7520.05,25-01-2024,C553,South
12260,Headphones,Electronics,Audio,9760.0,4,0,9760.0,5460.47,17198.12,26-04-2024,C707,West
12261,Laptop,Electronics,Computers,175824.0,4,5,167032.8,108206.14,235306.64,08-06-2024,C105,East
12262,Tablet,Electronics,Computers,36146.0,2,10,32531.4,22407.45,20247.9,11-06-2024,C709,West
12263,Laptop,Electronics,Computers,123866.0,4,0,123866.0,89060.25,139223.0,25-06-2024,C657,South
12264,Headphones,Electronics,Audio,4425.0,2,10,3982.5,2559.56,2845.88,08-05-2024,C335,West
12265,Watch,Accessories,Watches,60966.0,1,0,60966.0,34526.45,26439.55,24-05-2024,C308,South
12266,Tablet,Electronics,Computers,32941.0,2,15,27999.85,23197.48,9604.75,12-06-2024,C165,East
12267,Watch,Accessories,Watches,40596.0,1,15,34506.6,31604.09,2902.51,12-01-2024,C52,East
12268,Watch,Accessories,Watches,39992.0,3,5,37992.4,26304.71,35063.08,03-01-2024,C285,West
12269,Backpack,Accessories,Bags,4617.0,2,5,4386.15,2807.55,3157.2,09-03-2024,C670,East
12270,Camera,Electronics,Cameras,111678.0,3,10,100510.2,84207.26,48908.83,20-01-2024,C663,South
12271,Backpack,Accessories,Bags,5303.0,1,10,4772.7,4187.8,584.9,14-01-2024,C595,East
12272,Watch,Accessories,Watches,16105.0,4,10,14494.5,13577.79,3666.82,27-04-2024,C453,West
12273,Tablet,Electronics,Computers,74022.0,1,0,74022.0,57366.84,16655.16,27-01-2024,C711,West
12274,Phone,Electronics,Mobiles,73739.0,3,5,70052.05,50084.38,59903.0,10-04-2024,C186,North
12275,Shoes,Fashion,Footwear,9117.0,3,10,8205.3,7465.54,2219.28,27-01-2024,C614,North
12276,Headphones,Electronics,Audio,10832.0,4,15,9207.2,6284.46,11690.95,06-02-2024,C195,East
12277,Phone,Electronics,Mobiles,82875.0,3,15,70443.75,69484.84,2876.74,02-05-2024,C394,East
12278,Camera,Electronics,Cameras,145693.0,4,10,131123.7,86453.71,178679.95,10-02-2024,C399,South
12279,Watch,Accessories,Watches,32369.0,2,0,32369.0,21449.29,21839.42,30-05-2024,C428,North
12280,Shoes,Fashion,Footwear,4538.0,2,15,3857.3,3073.05,1568.5,04-06-2024,C206,South
12281,Laptop,Electronics,Computers,132945.0,3,0,132945.0,83917.12,147083.64,15-01-2024,C467,North
12282,Tablet,Electronics,Computers,59496.0,4,0,59496.0,40749.89,74984.43,08-05-2024,C159,East
12283,Headphones,Electronics,Audio,10477.0,4,10,9429.3,6469.73,11838.28,01-04-2024,C113,South
12284,Shoes,Fashion,Footwear,3154.0,3,5,2996.3,2269.9,2179.2,31-03-2024,C503,East
12285,Camera,Electronics,Cameras,127033.0,2,20,101626.4,106933.02,-10613.23,09-02-2024,C344,South
12286,Shoes,Fashion,Footwear,3675.0,4,5,3491.25,2218.27,5091.91,03-06-2024,C27,East
12287,Laptop,Electronics,Computers,167048.0,1,5,158695.6,95652.77,63042.83,31-01-2024,C449,West
12288,Camera,Electronics,Cameras,62075.0,4,15,52763.75,39778.83,51939.69,12-03-2024,C98,North
12289,Watch,Accessories,Watches,5413.0,1,15,4601.05,4540.54,60.51,06-05-2024,C202,West
12290,Headphones,Electronics,Audio,8954.0,2,30,6267.8,7029.67,-1523.73,24-02-2024,C412,West
12291,Laptop,Electronics,Computers,48933.0,4,5,46486.35,28482.81,72014.17,03-05-2024,C515,East
12292,Phone,Electronics,Mobiles,58401.0,1,20,46720.8,36877.03,9843.77,29-04-2024,C649,West
12293,Laptop,Electronics,Computers,127846.0,1,20,102276.8,100646.28,1630.52,28-06-2024,C368,North
12294,Watch,Accessories,Watches,63040.0,2,10,56736.0,49133.3,15205.4,29-02-2024,C659,East
12295,Backpack,Accessories,Bags,3166.0,2,20,2532.8,2388.36,288.89,12-05-2024,C53,West
12296,Laptop,Electronics,Computers,159233.0,2,10,143309.7,104697.34,77224.73,24-03-2024,C47,South
12297,Phone,Electronics,Mobiles,27122.0,4,20,21697.6,18595.67,12407.7,04-06-2024,C178,West
12298,Phone,Electronics,Mobiles,57325.0,4,10,51592.5,32502.39,76360.46,04-05-2024,C486,East
12299,Phone,Electronics,Mobiles,24947.0,1,15,21204.95,13858.17,7346.78,15-01-2024,C748,East
12300,Headphones,Electronics,Audio,7492.0,3,10,6742.8,4605.91,6410.66,02-05-2024,C205,East
12301,Camera,Electronics,Cameras,93323.0,2,20,74658.4,68569.37,12178.06,14-05-2024,C90,South
12302,Phone,Electronics,Mobiles,41190.0,4,15,35011.5,29694.52,21267.91,19-03-2024,C624,West
12303,Tablet,Electronics,Computers,67796.0,4,0,67796.0,40961.54,107337.84,02-01-2024,C119,North
12304,Camera,Electronics,Cameras,134398.0,2,10,120958.2,113069.25,15777.91,25-06-2024,C257,West
12305,Shoes,Fashion,Footwear,3920.0,2,20,3136.0,2307.81,1656.38,13-05-2024,C502,West
12306,Headphones,Electronics,Audio,13340.0,1,0,13340.0,8010.97,5329.03,10-06-2024,C723,South
12307,Watch,Accessories,Watches,55243.0,3,0,55243.0,45645.4,28792.79,14-06-2024,C407,North
12308,Tablet,Electronics,Computers,44243.0,2,0,44243.0,30494.07,-5499.57,14-01-2024,C246,North
12309,Backpack,Accessories,Bags,2545.0,2,0,2545.0,1692.56,1704.88,31-05-2024,C260,East
12310,Laptop,Electronics,Computers,46732.0,2,0,46732.0,39362.14,-2947.94,25-04-2024,C404,West
12311,Backpack,Accessories,Bags,1725.0,4,0,1725.0,1305.39,1678.44,15-03-2024,C473,South
12312,Headphones,Electronics,Audio,12485.0,4,0,12485.0,8984.98,14000.1,04-01-2024,C798,West
12313,Camera,Electronics,Cameras,111284.0,4,30,77898.8,82530.64,-18527.35,17-02-2024,C86,West
12314,Backpack,Accessories,Bags,3634.0,4,30,2543.8,2633.33,-358.11,16-04-2024,C622,South
12315,Camera,Electronics,Cameras,74427.0,2,5,70705.65,50593.41,40224.48,01-05-2024,C567,South
12316,Laptop,Electronics,Computers,52873.0,1,5,50229.35,35750.68,14478.67,04-04-2024,C455,East
12317,Backpack,Accessories,Bags,2902.0,4,5,2756.9,2228.47,2113.73,04-01-2024,C87,East
12318,Laptop,Electronics,Computers,98186.0,4,30,68730.2,64814.42,15663.13,16-03-2024,C447,North
12319,Backpack,Accessories,Bags,1652.0,3,20,1321.6,983.05,1015.66,26-01-2024,C573,West
12320,Watch,Accessories,Watches,28063.0,3,5,26659.85,16616.01,30131.51,17-04-2024,C367,East
12321,Camera,Electronics,Cameras,34275.0,3,5,32561.25,24788.46,23318.36,26-01-2024,C191,East
12322,Watch,Accessories,Watches,17999.0,4,30,12599.3,11158.09,5764.85,13-05-2024,C171,North
12323,Shoes,Fashion,Footwear,1027.0,4,15,872.95,689.24,734.84,28-03-2024,C444,South
12324,Watch,Accessories,Watches,9577.0,4,5,9098.15,8080.5,4070.6,03-04-2024,C308,West
12325,Headphones,Electronics,Audio,3170.0,4,0,3170.0,2557.84,2448.63,18-03-2024,C176,West
12326,Phone,Electronics,Mobiles,66324.0,3,5,63007.8,38448.41,73678.17,13-05-2024,C407,South
12327,Camera,Electronics,Cameras,68739.0,2,5,65302.05,41308.83,47986.44,21-06-2024,C189,East
12328,Headphones,Electronics,Audio,2323.0,2,0,2323.0,1315.65,2014.71,18-04-2024,C580,North
12329,Laptop,Electronics,Computers,57333.0,1,15,48733.05,43789.42,4943.63,11-04-2024,C35,North
12330,Camera,Electronics,Cameras,126170.0,3,20,100936.0,70607.17,90986.48,10-05-2024,C238,South
12331,Shoes,Fashion,Footwear,6399.0,1,10,5759.1,4521.67,1237.43,09-04-2024,C650,North
12332,Watch,Accessories,Watches,43854.0,3,20,35083.2,26050.99,27096.63,19-03-2024,C329,North
12333,Shoes,Fashion,Footwear,1558.0,1,5,1480.1,936.71,543.39,31-05-2024,C791,West
12334,Tablet,Electronics,Computers,26283.0,3,20,21026.4,17425.42,10802.95,10-06-2024,C130,North
12335,Watch,Accessories,Watches,34300.0,3,15,29155.0,25840.7,9942.89,26-05-2024,C384,South
12336,Camera,Electronics,Cameras,139794.0,1,10,125814.6,96703.78,29110.82,21-04-2024,C510,South
12337,Shoes,Fashion,Footwear,9858.0,3,10,8872.2,6931.7,5821.51,27-03-2024,C753,West
12338,Headphones,Electronics,Audio,10291.0,3,20,8232.8,6587.44,4936.07,07-02-2024,C394,North
12339,Backpack,Accessories,Bags,4069.0,3,0,4069.0,2389.93,5037.22,08-03-2024,C441,North
12340,Shoes,Fashion,Footwear,6231.0,2,10,5607.9,4442.99,2329.81,18-04-2024,C367,South
12341,Phone,Electronics,Mobiles,55857.0,2,0,55857.0,40132.68,31448.63,28-04-2024,C715,East
12342,Camera,Electronics,Cameras,34868.0,3,15,29637.8,27444.07,6581.18,23-02-2024,C133,East
12343,Phone,Electronics,Mobiles,44858.0,3,10,40372.2,37605.86,8299.02,02-03-2024,C534,West
12344,Phone,Electronics,Mobiles,20704.0,1,20,16563.2,17159.57,-596.37,23-02-2024,C598,North
12345,Backpack,Accessories,Bags,1700.0,3,5,1615.0,1438.11,530.67,13-03-2024,C448,East
12346,Watch,Accessories,Watches,65958.0,4,20,52766.4,37879.97,59545.7,15-01-2024,C226,North
12347,Phone,Electronics,Mobiles,88410.0,1,5,83989.5,64056.2,19933.3,01-01-2024,C218,East
12348,Backpack,Accessories,Bags,3418.0,3,15,2905.3,2741.58,491.16,13-01-2024,C340,South
12349,Backpack,Accessories,Bags,2062.0,1,20,1649.6,1524.78,124.82,10-06-2024,C692,North
12350,Watch,Accessories,Watches,36746.0,2,20,29396.8,24183.04,10427.53,10-01-2024,C138,West
12351,Laptop,Electronics,Computers,126728.0,4,5,120391.6,80254.78,160547.27,11-02-2024,C396,South
12352,Camera,Electronics,Cameras,100665.0,3,20,80532.0,73581.75,20850.75,30-01-2024,C9,West
12353,Phone,Electronics,Mobiles,18034.0,2,10,16230.6,13416.97,5627.25,19-02-2024,C588,North
12354,Camera,Electronics,Cameras,146566.0,1,5,139237.7,85022.84,54214.86,17-01-2024,C578,East
12355,Watch,Accessories,Watches,8380.0,3,10,7542.0,6199.52,4027.43,31-03-2024,C391,West
12356,Backpack,Accessories,Bags,2939.0,4,30,2057.3,1996.84,241.83,23-02-2024,C76,South
12357,Phone,Electronics,Mobiles,51366.0,4,0,51366.0,42855.89,34040.45,09-01-2024,C264,East
12358,Watch,Accessories,Watches,11301.0,3,0,11301.0,6840.03,13382.91,11-04-2024,C771,East
12359,Shoes,Fashion,Footwear,1098.0,3,0,1098.0,782.8,945.59,03-04-2024,C728,South
12360,Shoes,Fashion,Footwear,4528.0,3,15,3848.8,3457.84,1172.89,14-03-2024,C636,North
12361,Shoes,Fashion,Footwear,7013.0,1,0,7013.0,4599.57,2413.43,12-05-2024,C660,West
12362,Phone,Electronics,Mobiles,56997.0,4,20,45597.6,38265.22,29329.53,10-06-2024,C242,East
12363,Camera,Electronics,Cameras,112090.0,4,20,89672.0,83108.74,26253.04,04-05-2024,C311,South
12364,Watch,Accessories,Watches,39214.0,4,5,37253.3,22659.95,58373.41,25-02-2024,C294,West
12365,Headphones,Electronics,Audio,14385.0,1,20,11508.0,10569.2,938.8,04-01-2024,C734,North
12366,Backpack,Accessories,Bags,2485.0,1,20,1988.0,1748.99,239.01,07-05-2024,C213,South
12367,Backpack,Accessories,Bags,1123.0,1,15,954.55,786.13,168.42,09-05-2024,C137,South
12368,Headphones,Electronics,Audio,11986.0,1,20,9588.8,8628.93,959.87,10-02-2024,C89,West
12369,Shoes,Fashion,Footwear,3777.0,1,5,3588.15,2450.27,1137.88,10-02-2024,C99,East
12370,Tablet,Electronics,Computers,76625.0,4,30,53637.5,46343.45,29176.21,15-04-2024,C401,South
12371,Camera,Electronics,Cameras,49256.0,1,20,39404.8,40964.62,-1559.82,10-02-2024,C682,South
12372,Camera,Electronics,Cameras,140205.0,1,5,133194.75,93276.99,39917.76,09-01-2024,C8,South
12373,Shoes,Fashion,Footwear,6479.0,3,10,5831.1,4137.39,5081.13,09-04-2024,C158,South
12374,Backpack,Accessories,Bags,565.0,1,20,452.0,455.54,-3.54,15-01-2024,C121,South
12375,Headphones,Electronics,Audio,2265.0,4,5,2151.75,1783.25,1473.98,23-04-2024,C429,East
12376,Laptop,Electronics,Computers,155227.0,2,5,147465.65,100196.38,94538.53,21-04-2024,C742,North
12377,Headphones,Electronics,Audio,10197.0,4,15,8667.45,7408.59,5035.45,02-01-2024,C361,East
12378,Headphones,Electronics,Audio,12013.0,1,10,10811.7,8651.15,2160.55,02-04-2024,C421,North
12379,Watch,Accessories,Watches,6376.0,4,10,5738.4,4766.05,3889.39,20-06-2024,C17,West
12380,Backpack,Accessories,Bags,2990.0,1,15,2541.5,1810.59,730.91,03-02-2024,C351,East
12381,Tablet,Electronics,Computers,41078.0,3,5,39024.1,33548.3,16427.4,19-01-2024,C393,East
12382,Headphones,Electronics,Audio,10533.0,1,10,9479.7,5938.04,-708.33,19-03-2024,C15,South
12383,Laptop,Electronics,Computers,57216.0,2,10,51494.4,43382.31,16224.19,07-02-2024,C300,South
12384,Headphones,Electronics,Audio,11918.0,1,30,8342.6,8833.43,-490.83,06-04-2024,C769,North
12385,Shoes,Fashion,Footwear,7452.0,2,0,7452.0,5722.29,3459.43,09-03-2024,C681,South
12386,Camera,Electronics,Cameras,82266.0,1,20,65812.8,50679.05,15133.75,08-03-2024,C59,South
12387,Phone,Electronics,Mobiles,50546.0,2,15,42964.1,33054.48,19819.24,15-01-2024,C441,East
12388,Laptop,Electronics,Computers,129831.0,1,20,103864.8,82154.88,21709.92,19-04-2024,C353,West
12389,Headphones,Electronics,Audio,3336.0,3,10,3002.4,2130.28,2616.35,21-06-2024,C547,West
12390,Watch,Accessories,Watches,20705.0,1,20,16564.0,16077.01,486.99,12-04-2024,C341,South
12391,Backpack,Accessories,Bags,1857.0,3,20,1485.6,1126.3,1077.89,28-01-2024,C423,West
12392,Tablet,Electronics,Computers,63498.0,4,15,53973.3,36173.37,71199.73,18-05-2024,C672,South
12393,Headphones,Electronics,Audio,13423.0,1,5,12751.85,11311.06,1440.79,08-04-2024,C239,South
12394,Camera,Electronics,Cameras,28405.0,1,15,24144.25,20574.78,3569.47,23-05-2024,C260,North
12395,Backpack,Accessories,Bags,2127.0,4,0,2127.0,1550.12,2307.52,12-04-2024,C714,North
12396,Shoes,Fashion,Footwear,9983.0,1,0,9983.0,5765.99,4217.01,06-01-2024,C67,West
12397,Camera,Electronics,Cameras,89749.0,4,0,89749.0,75817.2,55727.21,07-03-2024,C176,South
12398,Camera,Electronics,Cameras,147688.0,4,5,140303.6,93609.17,186777.73,13-03-2024,C71,North
12399,Headphones,Electronics,Audio,4425.0,1,15,3761.25,3347.84,413.41,04-01-2024,C601,West
12400,Tablet,Electronics,Computers,31440.0,4,15,26724.0,24977.82,6984.7,14-04-2024,C324,East
12401,Tablet,Electronics,Computers,26303.0,2,10,23672.7,19728.59,7888.22,29-02-2024,C118,South
12402,Backpack,Accessories,Bags,922.0,4,0,922.0,743.49,714.03,28-05-2024,C734,West
12403,Phone,Electronics,Mobiles,64050.0,2,20,51240.0,53794.06,-5108.13,08-03-2024,C223,West
12404,Watch,Accessories,Watches,3079.0,3,30,2155.3,2563.97,-1226.02,15-06-2024,C100,West
12405,Phone,Electronics,Mobiles,50391.0,4,5,47871.45,42698.59,20691.45,29-03-2024,C604,North
12406,Tablet,Electronics,Computers,65566.0,2,30,45896.2,39740.39,12311.62,16-04-2024,C111,West
12407,Phone,Electronics,Mobiles,24958.0,2,0,24958.0,15733.59,18448.82,24-04-2024,C257,South
12408,Backpack,Accessories,Bags,2220.0,2,20,1776.0,1698.72,154.57,08-05-2024,C19,North
12409,Backpack,Accessories,Bags,1569.0,3,5,1490.55,915.45,1725.3,19-03-2024,C662,North
12410,Camera,Electronics,Cameras,78096.0,3,5,74191.2,47378.82,80437.13,04-06-2024,C156,East
12411,Tablet,Electronics,Computers,72087.0,2,0,72087.0,47355.78,49462.44,02-06-2024,C364,West
12412,Shoes,Fashion,Footwear,6830.0,1,5,6488.5,4690.6,1797.9,15-03-2024,C748,East
12413,Tablet,Electronics,Computers,64303.0,3,15,54657.55,40875.89,41344.97,02-05-2024,C251,South
12414,Backpack,Accessories,Bags,3382.0,2,30,2367.4,2542.06,-349.32,19-04-2024,C482,East
12415,Phone,Electronics,Mobiles,37184.0,4,0,37184.0,23096.45,56350.2,02-03-2024,C798,South
12416,Tablet,Electronics,Computers,63998.0,3,0,63998.0,37220.84,80331.49,11-05-2024,C93,West
12417,Laptop,Electronics,Computers,105074.0,1,0,105074.0,64044.73,41029.27,21-03-2024,C595,North
12418,Headphones,Electronics,Audio,8346.0,1,0,8346.0,5537.12,2808.88,04-02-2024,C169,South
12419,Backpack,Accessories,Bags,3203.0,4,20,2562.4,2074.97,1949.72,19-05-2024,C289,West
12420,Watch,Accessories,Watches,69535.0,1,5,66058.25,43509.64,22548.61,25-06-2024,C123,West
12421,Phone,Electronics,Mobiles,58881.0,4,10,52992.9,47818.01,20699.56,02-03-2024,C730,South
12422,Tablet,Electronics,Computers,77943.0,4,0,77943.0,63264.97,58712.11,09-01-2024,C771,South
12423,Tablet,Electronics,Computers,68821.0,1,20,55056.8,56489.8,-1433.0,16-01-2024,C202,North
12424,Shoes,Fashion,Footwear,3922.0,2,5,3725.9,2950.16,1551.49,10-03-2024,C15,East
12425,Headphones,Electronics,Audio,11462.0,4,15,9742.7,8411.46,5324.95,20-03-2024,C19,North
12426,Laptop,Electronics,Computers,160801.0,1,15,136680.85,110123.69,26557.16,25-06-2024,C176,North
12427,Tablet,Electronics,Computers,31848.0,4,30,22293.6,20970.11,5293.97,17-02-2024,C279,East
12428,Laptop,Electronics,Computers,49734.0,1,0,49734.0,27586.57,22147.43,20-06-2024,C482,West
12429,Headphones,Electronics,Audio,14709.0,3,0,14709.0,11375.83,9999.52,14-05-2024,C649,West
12430,Backpack,Accessories,Bags,3318.0,2,5,3152.1,2792.69,718.83,04-06-2024,C493,North
12431,Headphones,Electronics,Audio,9577.0,1,20,7661.6,6651.67,1009.93,03-02-2024,C659,East
12432,Headphones,Electronics,Audio,1794.0,2,5,1704.3,1140.07,1128.46,28-03-2024,C624,South
12433,Headphones,Electronics,Audio,1610.0,4,15,1368.5,1122.4,984.4,02-03-2024,C559,South
12434,Phone,Electronics,Mobiles,82917.0,2,10,74625.3,57940.8,33368.99,05-01-2024,C799,West
12435,Shoes,Fashion,Footwear,2316.0,3,15,1968.6,1324.51,1932.27,18-05-2024,C555,East
12436,Tablet,Electronics,Computers,60389.0,3,15,51330.65,38033.93,39890.15,13-03-2024,C616,East
12437,Headphones,Electronics,Audio,9849.0,4,0,9849.0,8059.15,7159.38,09-01-2024,C321,North
12438,Headphones,Electronics,Audio,3606.0,2,5,3425.7,2214.25,2422.9,31-03-2024,C352,South
12439,Phone,Electronics,Mobiles,39240.0,4,20,31392.0,26278.3,20454.82,15-02-2024,C480,East
12440,Phone,Electronics,Mobiles,78652.0,4,15,66854.2,58154.25,34799.8,01-03-2024,C179,West
12441,Tablet,Electronics,Computers,46301.0,3,5,43985.95,27353.91,49896.13,16-02-2024,C463,West
12442,Phone,Electronics,Mobiles,43317.0,4,20,34653.6,27362.23,29165.46,13-06-2024,C269,West
12443,Camera,Electronics,Cameras,139144.0,3,0,139144.0,89839.09,147914.72,20-05-2024,C216,South
12444,Tablet,Electronics,Computers,78139.0,4,5,74232.05,56508.88,70892.7,01-01-2024,C43,West
12445,Backpack,Accessories,Bags,2077.0,3,30,1453.9,1189.95,791.85,15-06-2024,C783,West
12446,Laptop,Electronics,Computers,164576.0,3,20,131660.8,97508.12,102458.05,15-04-2024,C518,North
12447,Camera,Electronics,Cameras,63596.0,4,10,57236.4,49454.1,31129.19,13-01-2024,C4,East
12448,Camera,Electronics,Cameras,107097.0,2,5,101742.15,66622.84,70238.62,17-01-2024,C200,North
12449,Headphones,Electronics,Audio,8187.0,4,15,6958.95,6215.1,2975.42,31-05-2024,C694,South
12450,Phone,Electronics,Mobiles,74821.0,4,10,67338.9,59542.58,31185.28,03-06-2024,C241,East
12451,Phone,Electronics,Mobiles,60833.0,3,5,57791.35,44934.79,38569.67,21-04-2024,C527,South
12452,Phone,Electronics,Mobiles,52489.0,4,10,47240.1,43177.28,16251.29,10-04-2024,C537,East
12453,Watch,Accessories,Watches,16679.0,2,0,16679.0,12159.28,9039.44,31-01-2024,C334,North
12454,Phone,Electronics,Mobiles,60020.0,1,10,54018.0,42516.53,11501.47,24-06-2024,C67,North
12455,Backpack,Accessories,Bags,3637.0,4,10,3273.3,2927.52,1383.14,28-01-2024,C516,South
12456,Headphones,Electronics,Audio,9928.0,2,0,9928.0,5983.14,7889.71,29-01-2024,C656,East
12457,Headphones,Electronics,Audio,3895.0,1,10,3505.5,2424.49,1081.01,19-04-2024,C227,West
12458,Watch,Accessories,Watches,59437.0,4,10,53493.3,39798.88,54777.67,17-06-2024,C81,North
12459,Laptop,Electronics,Computers,104557.0,1,10,94101.3,61132.76,32968.54,08-06-2024,C600,East
12460,Watch,Accessories,Watches,10288.0,3,0,10288.0,7238.96,9147.13,01-02-2024,C775,East
12461,Backpack,Accessories,Bags,1594.0,4,20,1275.2,936.48,1354.87,27-06-2024,C185,North
12462,Backpack,Accessories,Bags,5434.0,1,10,4890.6,4594.46,296.14,10-02-2024,C168,North
12463,Shoes,Fashion,Footwear,4042.0,2,10,3637.8,2718.16,1839.27,10-01-2024,C120,West
12464,Headphones,Electronics,Audio,9302.0,3,5,8836.9,6512.58,-1394.59,28-02-2024,C460,North
12465,Shoes,Fashion,Footwear,1716.0,2,10,1544.4,1210.38,668.03,16-04-2024,C621,East
12466,Backpack,Accessories,Bags,1832.0,4,10,1648.8,1197.75,1804.21,13-02-2024,C518,South
12467,Camera,Electronics,Cameras,81987.0,3,0,81987.0,51328.11,91976.66,17-01-2024,C422,North
12468,Laptop,Electronics,Computers,91464.0,2,0,91464.0,62382.03,58163.95,31-03-2024,C25,North
12469,Tablet,Electronics,Computers,78319.0,4,10,70487.1,59441.12,44183.91,21-04-2024,C704,East
12470,Backpack,Accessories,Bags,5509.0,3,0,5509.0,3191.43,6952.72,05-06-2024,C733,East
12471,Shoes,Fashion,Footwear,3427.0,2,5,3255.65,2832.6,846.1,16-06-2024,C770,East
12472,Headphones,Electronics,Audio,9646.0,1,20,7716.8,5708.11,2008.69,25-04-2024,C561,West
12473,Tablet,Electronics,Computers,78594.0,1,15,66804.9,62199.41,4605.49,22-02-2024,C624,West
12474,Headphones,Electronics,Audio,3194.0,4,0,3194.0,2085.76,4432.98,17-05-2024,C486,South
12475,Shoes,Fashion,Footwear,6087.0,1,0,6087.0,3413.57,2673.43,10-03-2024,C14,South
12476,Phone,Electronics,Mobiles,23463.0,1,0,23463.0,19805.04,3657.96,24-04-2024,C40,North
12477,Phone,Electronics,Mobiles,40407.0,1,5,38386.65,33342.5,5044.15,31-03-2024,C395,West
12478,Laptop,Electronics,Computers,45900.0,2,5,43605.0,37880.81,11448.38,19-02-2024,C372,South
12479,Backpack,Accessories,Bags,1758.0,3,15,1494.3,1478.9,46.21,09-06-2024,C638,West
12480,Phone,Electronics,Mobiles,30828.0,1,15,26203.8,20198.99,6004.81,02-02-2024,C276,East
12481,Watch,Accessories,Watches,26641.0,4,10,23976.9,18217.41,23037.94,22-05-2024,C774,South
12482,Phone,Electronics,Mobiles,57692.0,1,0,57692.0,47292.25,10399.75,25-05-2024,C233,South
12483,Shoes,Fashion,Footwear,2394.0,2,5,2274.3,1753.64,1041.32,18-03-2024,C511,East
12484,Laptop,Electronics,Computers,41865.0,3,20,33492.0,26272.46,21658.62,03-02-2024,C135,East
12485,Shoes,Fashion,Footwear,1390.0,3,0,1390.0,1039.61,1051.18,01-04-2024,C399,East
12486,Phone,Electronics,Mobiles,41723.0,1,20,33378.4,28259.05,5119.35,30-03-2024,C345,North
12487,Watch,Accessories,Watches,13249.0,4,15,11261.65,7577.8,14735.4,19-02-2024,C407,East
12488,Backpack,Accessories,Bags,2413.0,1,20,1930.4,1608.29,322.11,30-04-2024,C716,North
12489,Headphones,Electronics,Audio,7102.0,2,20,5681.6,5848.65,-334.1,14-06-2024,C297,South
12490,Watch,Accessories,Watches,6497.0,3,5,6172.15,6323.82,-455.0,26-01-2024,C798,East
12491,Tablet,Electronics,Computers,70337.0,2,10,63303.3,42415.19,41776.23,14-06-2024,C573,West
12492,Phone,Electronics,Mobiles,74670.0,2,0,74670.0,42510.56,64318.88,10-05-2024,C453,South
12493,Tablet,Electronics,Computers,51608.0,3,20,41286.4,32174.66,27335.23,11-04-2024,C201,South
12494,Tablet,Electronics,Computers,67547.0,1,10,60792.3,47768.72,13023.58,01-06-2024,C29,East
12495,Tablet,Electronics,Computers,46105.0,1,20,36884.0,36455.6,428.4,04-01-2024,C749,West
12496,Phone,Electronics,Mobiles,22717.0,4,15,19309.45,17076.87,8930.34,13-06-2024,C760,East
12497,Watch,Accessories,Watches,49380.0,1,10,44442.0,30469.91,13972.09,15-01-2024,C789,North
12498,Camera,Electronics,Cameras,137765.0,1,10,123988.5,116467.31,7521.19,19-02-2024,C60,East
12499,Watch,Accessories,Watches,62004.0,3,10,55803.6,48154.55,22947.16,28-03-2024,C715,North
12500,Headphones,Electronics,Audio,6980.0,3,15,5933.0,4280.09,4958.72,13-02-2024,C130,East
12501,Phone,Electronics,Mobiles,28105.0,1,15,23889.25,20457.24,3432.01,25-05-2024,C596,East
12502,Backpack,Accessories,Bags,1553.0,4,15,1320.05,922.54,1590.06,30-03-2024,C618,South
12503,Backpack,Accessories,Bags,5279.0,4,15,4487.15,3814.12,2692.13,06-04-2024,C604,South
12504,Laptop,Electronics,Computers,74256.0,2,5,70543.2,43655.36,53775.68,11-01-2024,C268,East
12505,Watch,Accessories,Watches,61764.0,4,30,43234.8,42029.39,4821.63,20-05-2024,C240,North
12506,Shoes,Fashion,Footwear,3305.0,4,0,3305.0,2158.64,4585.44,27-03-2024,C773,West
12507,Laptop,Electronics,Computers,96049.0,3,15,81641.65,58185.1,70369.64,12-02-2024,C28,West
12508,Camera,Electronics,Cameras,138812.0,4,0,138812.0,115418.1,93575.61,14-02-2024,C502,East
12509,Tablet,Electronics,Computers,69993.0,1,10,62993.7,42179.42,20814.28,07-06-2024,C624,East
12510,Camera,Electronics,Cameras,144586.0,1,10,130127.4,85307.96,44819.44,29-03-2024,C209,East
12511,Headphones,Electronics,Audio,14058.0,1,10,12652.2,10920.32,1731.88,18-03-2024,C328,North
12512,Watch,Accessories,Watches,59172.0,2,5,56213.4,35233.66,41959.48,31-05-2024,C228,North
12513,Camera,Electronics,Cameras,124810.0,2,15,106088.5,89648.3,32880.4,17-06-2024,C587,North
12514,Tablet,Electronics,Computers,41285.0,2,10,37156.5,23450.93,27411.13,25-02-2024,C361,North
12515,Tablet,Electronics,Computers,32215.0,3,0,32215.0,20110.78,36312.67,11-05-2024,C778,South
12516,Camera,Electronics,Cameras,26982.0,1,20,21585.6,19752.16,1833.44,19-01-2024,C625,East
12517,Tablet,Electronics,Computers,72798.0,4,0,72798.0,55601.76,68784.97,21-03-2024,C322,East
